Label,Messages
fraud,"Exciting news! You're a lucky prize winner! Text ""money"" to 98600 for your claim. We're giving away over Rs. 6 million! Call us at 0332-4567890 to get your reward."
fraud,"It's your lucky day! You've won a prize in cash! To claim, text ""money"" to 98766. Over Rs. 4 million is up for grabs! Dial 0332-7890123 to collect your winnings."
fraud,"Cheers to your win! You're a fortunate winner of cash! Text ""money"" to 85203 to claim your reward. We have over Rs. 6 million for you. Call us at 0332-2345678 to get your prize."
fraud,"Guess what? You've won big money! To claim, text ""money"" . We're giving away over Rs. 8 million! Contact us at 0332-8765432 to collect your reward."
fraud,"Congratulations, winner! You've struck gold with cash! Text ""money"" to 09875 to claim. Over Rs. 9 million awaits! Call us at 0332-3456789 to receive your prize."
fraud,"Fortune favors you! You've won a cash prize! Text ""money"" to 4545 to claim it. We're sharing number  Dial 0332-6543210 to claim your winnings of cash amount."
fraud,"Exciting times! You're a prize winner! Text ""money"" to 86555 to claim your cash reward. Over Rs. 10 million is waiting! Call us at 0332-9876543 to get your prize."
fraud,"Lucky you! You've won big cash! To claim, text ""money"" to 88600. We're giving away over Rs. 11 million! Contact us at 0332-2345678 to collect your winnings."
fraud,"Your fortune shines! You're a cash prize winner! Text ""money"" to 88600 to claim it. Over Rs. 1 million awaits you. Dial 0332-8765432 to receive your prize."
fraud,"Cheers to your victory! You've won a cash prize! To claim, text ""money"" to 45654 We have over Rs. 11 million for you. Call us at 0332-3456789 to get your reward."
fraud,"Great news! You're a lucky winner of cash! Text ""money"" to 8600 to claim your prize. We're giving away over Rs. 12 million! Contact us at 0332-1234567 to collect your prize."
fraud,"Wow, luck is with you! You've won big money! To claim, text ""money"" to 768686. Over Rs. 6 million is up for grabs! Dial 0332-9876543 to claim your winnings."
fraud,"Exciting times ahead! You're a prize winner! Text ""money"" to 767576 to claim your cash reward. We have over 9 million waiting! Call us at 0332-8765432 to get your prize."
fraud,"Congratulations, winner! You've struck gold with cash! Text ""money"" to 8755 to claim. We're sharing over Rs. 11 million! Dial 0332-3456789 to receive your prize."
fraud,"Your fortune smiles on you! You've won a cash prize! To claim, text ""money"" to 98989. Over Rs. 12 million awaits! Contact us at 0332-2345678 to collect your reward."
fraud,"Cheers to your win! You're a fortunate winner of cash! Text ""money"" to 64356 to claim your reward. We have over Rs. 15 million for you. Call us at 0332-8765432 to get your prize."
fraud,"Guess what? You've won big money! To claim, text ""money"" to 9999. We're giving away over Rs. 19 million! Dial 0332-3456789 to claim your winnings."
fraud,"Exciting news for you! You're a prize winner! Text ""money"" to 1233 to claim your cash reward. Over Rs. 10 million is waiting! Contact us at 0332-9876543 to collect your prize."
fraud,Kindly dial 08719876543 at once for a critical message. Share your ATM PIN for an urgent matter.
fraud,Urgent! Contact us now at 08715678902 for an important message. We require your ATM PIN immediately.
fraud,Immediate action required! Call 08724561239 for an urgent message. Please share your ATM PIN promptly.
fraud,"Please get in touch at 08730987654 without delay. There's an urgent message, and we need your ATM PIN."
fraud,Urgent matter! Dial 08728763456 now. We need your ATM PIN to address a crucial message.
fraud,Quick action needed. Call 08741236587 for an urgent message. Share your ATM PIN with us immediately.
fraud,Critical message awaiting! Please contact us at 08752349876. Share your ATM PIN promptly.
fraud,Immediate attention required. Call 08763124589 for an urgent message. Provide your ATM PIN to proceed.
fraud,Important message waiting! Dial 08780246351 now. Kindly share your ATM PIN without delay.
fraud,Urgent matter! Please get in touch at 08794567823. Share your ATM PIN for a crucial message.
fraud,Quick response needed. Call 08770892345 for an important message. Your ATM PIN is required urgently.
fraud,Critical message alert! Contact us at 08725673418 right away. We need your ATM PIN.
fraud,Urgent situation! Dial 08719872345 for a vital message. Share your ATM PIN promptly.
fraud,Immediate action required! Call 08734562187 now. We need your ATM PIN for an urgent matter.
fraud,"Please get in touch at 08750123846 without delay. There's an urgent message, and your ATM PIN is necessary."
fraud,Urgent message awaiting your attention. Dial 08762341789 immediately. Provide your ATM PIN promptly.
fraud,Quick action needed. Call 08789346712 for an important message. Share your ATM PIN with us urgently.
fraud,Important notice! Please contact us at 08710982347. Your ATM PIN is required for an urgent message.
fraud,Urgent matter! Dial 08723456789 now. Kindly share your ATM PIN without delay.
fraud,Critical message alert! Contact us at 08745827631 right away. We need your ATM PIN urgently.
fraud,Congratulations on your victory in the Jeeto Pakistan show! You've won a 1 Lakh rupees cheque and 15-gram gold. Kindly send a WhatsApp message to 03205553421.
fraud,Kudos on your triumph in the Jeeto Pakistan show! You've earned a 1 Lakh rupees cheque and 20-gram gold. Please WhatsApp me at 03207779988.
fraud,A big win for you in the Jeeto Pakistan show! You've secured a 1 Lakh rupees cheque and 10-gram gold. Reach out via WhatsApp at 03209876543.
fraud,Celebrate your achievement in the Jeeto Pakistan show! You've snagged a 1 Lakh rupees cheque and 18-gram gold. Connect with me on WhatsApp at 03201234567.
fraud,Your success in the Jeeto Pakistan show is commendable! You've gained a 1 Lakh rupees cheque and 25-gram gold. Don't forget to WhatsApp me at 03203456789.
fraud,Hats off to your win in the Jeeto Pakistan show! You've won a 1 Lakh rupees cheque and 12-gram gold. Feel free to WhatsApp me at 03202345678.
fraud,An incredible victory in the Jeeto Pakistan show! You've earned a 1 Lakh rupees cheque and 22-gram gold. Drop me a WhatsApp message at 03205432109.
fraud,Your triumph in the Jeeto Pakistan show is remarkable! You've secured a 1 Lakh rupees cheque and 8-gram gold. Send me a WhatsApp at 03203124567.
fraud,A fantastic win in the Jeeto Pakistan show! You've obtained a 1 Lakh rupees cheque and 30-gram gold. WhatsApp me at 03207894561 to claim your prize.
fraud,Congrats on your Jeeto Pakistan show victory! You've won a 1 Lakh rupees cheque and 14-gram gold. Connect with me via WhatsApp at 03209345678.
fraud,Well done on your Jeeto Pakistan show win! You've garnered a 1 Lakh rupees cheque and 16-gram gold. Don't hesitate to WhatsApp me at 03208888888.
fraud,A hearty congratulations for your Jeeto Pakistan show triumph! You've clinched a 1 Lakh rupees cheque and 28-gram gold. Reach me on WhatsApp at 03209998877.
fraud,Your success in the Jeeto Pakistan show is praiseworthy! You've achieved a 1 Lakh rupees cheque and 9-gram gold. WhatsApp me at 03201234567 to claim.
fraud,Thumbs up on your Jeeto Pakistan show victory! You've won a 1 Lakh rupees cheque and 21-gram gold. Reach out to me via WhatsApp at 03204567890.
fraud,A grand win in the Jeeto Pakistan show! You've secured a 1 Lakh rupees cheque and 17-gram gold. Feel free to WhatsApp me at 03207654321.
fraud,Your triumph in the Jeeto Pakistan show deserves applause! You've gained a 1 Lakh rupees cheque and 23-gram gold. Don't forget to WhatsApp me at 03208907654.
fraud,Congratulations on your Jeeto Pakistan show victory! You've earned a 1 Lakh rupees cheque and 19-gram gold. Send me a WhatsApp message at 03204561234.
fraud,Well-deserved win in the Jeeto Pakistan show! You've obtained a 1 Lakh rupees cheque and 26-gram gold. WhatsApp me at 03205876543 to claim.
fraud,A major accomplishment in the Jeeto Pakistan show! You've clinched a 1 Lakh rupees cheque and 11-gram gold. Reach me on WhatsApp at 03206789012.
fraud,Your victory in the Jeeto Pakistan show is truly impressive! You've achieved a 1 Lakh rupees cheque and 24-gram gold. WhatsApp me at 03209999888 to receive your reward
fraud,"Hey Champion, I'm off to Bahrain for a great chance. Stay connected at 1pm and send 8,000 bucks. I'll double it when I'm back; urgent need."
fraud,"Hi Superstar, I'm heading to Singapore for an exciting opportunity. Stay in touch at 2pm and send 5,000 dollars. I'll return double; urgent situation."
fraud,"Hello Prodigy, I'm leaving for Australia for an amazing offer. Stay connected at 3pm and send 12,000 AUD. Will repay double; urgent requirement."
fraud,"Greetings Dynamo, I'm going to Canada for a promising prospect. Reach out at 4pm and send 7,000 CAD. I'll double it; urgent financial need."
fraud,"Hi Maverick, I'm setting off to Germany for a golden opportunity. Keep in touch at 5pm and send 6,000 euros. I'll return it doubled; urgent situation."
fraud,"Hey Dynamo, I'm flying to Japan for an exceptional offer. Stay connected at 6pm and send 15,000 yen. I'll repay double; urgent financial need."
fraud,"Greetings Prodigy, I'm headed to South Africa for a lucrative chance. Reach out at 7pm and send 9,000 rand. Will repay double; urgent requirement."
fraud,"Hi Maverick, I'm leaving for France for a fantastic opportunity. Stay in touch at 8pm and send 8,000 euros. I'll double it; urgent situation."
fraud,"Hello Champion, I'm going to UAE for an exciting offer. Stay connected at 9pm and send 20,000 dirhams. I'll return double; urgent financial need."
fraud,"Hey Dynamo, I'm off to Saudi Arabia for a great chance. Keep in touch at 10pm and send 3,000 riyals. I'll double it; urgent situation."
fraud,"Hi Superstar, I'm flying to Malaysia for a golden opportunity. Reach out at 11pm and send 500 MYR. Will repay double; urgent requirement."
fraud,"Greetings Maverick, I'm heading to New Zealand for an amazing offer. Stay connected at 2pm and send 6,000 NZD. I'll return it doubled; urgent need."
fraud,"Hello Prodigy, I'm leaving for Italy for a promising prospect. Stay in touch at 3pm and send 9,000 euros. I'll double it; urgent financial need."
fraud,"Hey Champion, I'm setting off to Spain for a lucrative chance. Keep in touch at 4pm and send 8,000 euros. I'll repay double; urgent requirement."
fraud,"Hi Superstar, I'm going to Switzerland for a fantastic opportunity. Reach out at 5pm and send 10,000 CHF. I'll double it; urgent situation."
fraud,"Please get in touch at 08730987654 without delay. There's an urgent message, and we need your ATM PIN."
fraud,Urgent matter! Dial 08728763456 now. We need your ATM PIN to address a crucial message.
fraud,Quick action needed. Call 08741236587 for an urgent message. Share your ATM PIN with us immediately.
fraud,Critical message awaiting! Please contact us at 08752349876. Share your ATM PIN promptly.
